family_id,bairro,rua,localidade_tipo,n_membros,renda_total,renda_per_capita,recebe_bolsa_familia,recebe_bpc,tem_deficiencia,idade_responsavel,escolaridade_responsavel,tipo_moradia,agua,esgoto,sem_registro,nis_fake,lat,lon,faixa_renda,faixa_etaria_responsavel
FAM00605,ÁGUA FRIA,RUA NOVA - ÁGUA FRIA,RURAL,5,893,178.6,0,0,0,39,NÃO SABE LER/ESCREVER,TAIPA NÃO REVESTIDA,Poço,Vala a céu aberto,0,NIS100605,-3.631996,-39.502589,POBREZA,ADULTO (31-60)
FAM00606,CASINHAS,AVENIDA CENTRAL - CASINHAS,URBANA,3,679,226.33,0,0,0,41,FUNDAMENTAL INCOMPLETO,MADEIRA,Rede geral,Rede coletora,0,NIS100606,-3.627708,-39.500049,BAIXA RENDA,ADULTO (31-60)
FAM00607,RETIRO,RUA NOSSA SENHORA - RETIRO,RURAL,4,418,104.5,0,0,0,70,SUPERIOR COMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa rudimentar,0,NIS100607,-3.618774,-39.51264,EXTREMA POBREZA,IDOSO (60+)
FAM00608,OURO,RUA DO CRUZEIRO - OURO,RURAL,6,539,89.83,1,0,0,39,FUNDAMENTAL COMPLETO,TAIPA NÃO REVESTIDA,Poço,Fossa séptica,1,NIS100608,-3.624603,-39.512118,EXTREMA POBREZA,ADULTO (31-60)
FAM00609,ALTO SÃO JOÃO,RUA NOSSA SENHORA - ALTO SÃO JOÃO,URBANA,4,699,174.75,1,0,0,51,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100609,-3.625105,-39.502541,POBREZA,ADULTO (31-60)
FAM00610,CENTRO,RUA NOVA,URBANA,6,312,52.0,0,0,0,18,SUPERIOR INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100610,-3.622337,-39.503362,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00611,ANGELIM,RUA DA IGREJA,URBANA,6,1401,233.5,0,0,0,35,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100611,-3.62278,-39.502912,BAIXA RENDA,ADULTO (31-60)
FAM00612,BAIXA GRANDE,RUA DO MERCADO,RURAL,5,198,39.6,0,0,0,53,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa rudimentar,0,NIS100612,-3.63044,-39.502932,EXTREMA POBREZA,ADULTO (31-60)
FAM00613,ANGELIM,RUA JOSÉ DE ALENCAR,URBANA,4,511,127.75,1,0,0,72,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100613,-3.623912,-39.501243,POBREZA,IDOSO (60+)
FAM00614,SÃO JOÃO,RUA JOSÉ DE ALENCAR,RURAL,3,646,215.33,0,0,0,39,MÉDIO COMPLETO,PALHA,Poço,Fossa rudimentar,0,NIS100614,-3.617135,-39.508431,BAIXA RENDA,ADULTO (31-60)
FAM00615,BELA VISTA,RUA FRANCISCO FERREIRA FONTENELES,URBANA,2,392,196.0,0,0,0,45,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Vala a céu aberto,0,NIS100615,-3.619659,-39.502037,POBREZA,ADULTO (31-60)
FAM00616,SANTA MARIA,RUA SÃO PEDRO,RURAL,3,250,83.33,0,0,0,63,FUNDAMENTAL COMPLETO,TAIPA NÃO REVESTIDA,Rede geral,Fossa séptica,0,NIS100616,-3.622621,-39.509659,EXTREMA POBREZA,IDOSO (60+)
FAM00617,ALTO DA COLINA,RUA 7 DE SETEMBRO - ALTO DA COLINA,URBANA,4,742,185.5,0,0,0,42,SUPERIOR INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100617,-3.623249,-39.503415,POBREZA,ADULTO (31-60)
FAM00618,BANANAL,RUA DA ESCOLA - BANANAL,RURAL,3,485,161.67,0,1,1,32,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Cisterna,Fossa séptica,0,NIS100618,-3.628696,-39.505233,POBREZA,ADULTO (31-60)
FAM00619,CASINHAS,RUA FRANCISCO FERREIRA FONTENELES - CASINHAS,URBANA,3,652,217.33,1,0,1,27,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100619,-3.627136,-39.498515,BAIXA RENDA,ADULTO JOVEM (19-30)
FAM00620,CASINHAS,TRAVESSA DO SOL - CASINHAS,URBANA,5,285,57.0,1,0,0,36,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100620,-3.624845,-39.499512,EXTREMA POBREZA,ADULTO (31-60)
FAM00621,AGUAÍ,RUA NOVA - AGUAÍ,RURAL,4,744,186.0,1,0,0,62,NÃO SABE LER/ESCREVER,ALVENARIA COM REVESTIMENTO,Poço,Fossa séptica,0,NIS100621,-3.627452,-39.50514,POBREZA,IDOSO (60+)
FAM00622,BELA VISTA,RUA JOSÉ DE ALENCAR - BELA VISTA,URBANA,2,1815,907.5,0,0,0,51,MÉDIO COMPLETO,MADEIRA,Rede geral,Vala a céu aberto,0,NIS100622,-3.618907,-39.501183,ACIMA 1/2 SM,ADULTO (31-60)
FAM00623,APERTADA HORA,RUA DO CRUZEIRO - APERTADA HORA,RURAL,2,335,167.5,1,0,1,53,SUPERIOR COMPLETO,TAIPA REVESTIDA,Rede geral,Fossa rudimentar,0,NIS100623,-3.628744,-39.503898,POBREZA,ADULTO (31-60)
FAM00624,SÍTIO PIRAPORA,RUA DO COMÉRCIO,RURAL,3,945,315.0,0,0,0,38,SUPERIOR INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa rudimentar,0,NIS100624,-3.623343,-39.505177,BAIXA RENDA,ADULTO (31-60)
FAM00625,ALTO SÃO JOÃO,RUA DO MERCADO,URBANA,5,691,138.2,1,0,0,35,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100625,-3.625852,-39.502097,POBREZA,ADULTO (31-60)
FAM00626,SÃO JOÃO,RUA DA ESCOLA,RURAL,4,837,209.25,0,0,0,25,MÉDIO COMPLETO,PALHA,Cisterna,Fossa rudimentar,0,NIS100626,-3.617863,-39.509086,POBREZA,ADULTO JOVEM (19-30)
FAM00627,CASINHAS,RUA 7 DE SETEMBRO - CASINHAS,URBANA,4,1204,301.0,0,0,0,48,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100627,-3.625245,-39.500236,BAIXA RENDA,ADULTO (31-60)
FAM00628,BOM JESUS,TRAVESSA DO SOL - BOM JESUS,RURAL,4,466,116.5,1,0,0,55,SUPERIOR INCOMPLETO,TAIPA REVESTIDA,Poço,Vala a céu aberto,0,NIS100628,-3.626671,-39.506564,POBREZA,ADULTO (31-60)
FAM00629,ALTO SÃO JOÃO,RUA JOSÉ DE ALENCAR,URBANA,4,62,15.5,1,1,0,65,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100629,-3.625866,-39.501209,EXTREMA POBREZA,IDOSO (60+)
FAM00630,BELMONTE,RUA JOSÉ DE ALENCAR - BELMONTE,RURAL,3,737,245.67,0,0,0,46,FUNDAMENTAL COMPLETO,TAIPA REVESTIDA,Poço,Fossa rudimentar,0,NIS100630,-3.63168,-39.508521,BAIXA RENDA,ADULTO (31-60)
FAM00631,PEDRA FURADA,RUA DO COMÉRCIO - PEDRA FURADA,RURAL,5,598,119.6,1,0,0,39,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa séptica,0,NIS100631,-3.622919,-39.510026,POBREZA,ADULTO (31-60)
FAM00632,GUARIBUNA,RUA NOVA - GUARIBUNA,RURAL,5,560,112.0,1,1,0,28,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Cisterna,Vala a céu aberto,0,NIS100632,-3.627481,-39.510167,POBREZA,ADULTO JOVEM (19-30)
FAM00633,LAJEDOS,RUA DA IGREJA,URBANA,5,115,23.0,1,0,0,23,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100633,-3.625854,-39.502288,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00634,ITAMARATY,RUA DO ESTÁDIO - ITAMARATY,URBANA,2,261,130.5,1,0,0,52,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100634,-3.618217,-39.499902,POBREZA,ADULTO (31-60)
FAM00635,BELA VISTA,RUA DA ESCOLA,URBANA,2,245,122.5,1,0,0,58,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100635,-3.618209,-39.503276,POBREZA,ADULTO (31-60)
FAM00636,NOVO ANGELIM,AVENIDA CENTRAL,URBANA,4,286,71.5,1,0,0,33,NÃO SABE LER/ESCREVER,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100636,-3.624802,-39.503161,EXTREMA POBREZA,ADULTO (31-60)
FAM00637,CASINHAS,RUA DA ESCOLA - CASINHAS,URBANA,5,1386,277.2,0,0,0,33,FUNDAMENTAL INCOMPLETO,ALVENARIA SEM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100637,-3.625809,-39.500335,BAIXA RENDA,ADULTO (31-60)
FAM00638,CENTRO,RUA DA ESCOLA,URBANA,8,391,48.88,0,0,0,34,FUNDAMENTAL INCOMPLETO,ALVENARIA SEM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100638,-3.621462,-39.50398,EXTREMA POBREZA,ADULTO (31-60)
FAM00639,ANGELIM,RUA DO ESTÁDIO - ANGELIM,URBANA,4,700,175.0,1,0,0,31,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Cisterna,Fossa séptica,0,NIS100639,-3.622307,-39.501578,POBREZA,ADULTO (31-60)
FAM00640,LAJEDOS,RUA SÃO PEDRO,URBANA,5,1406,281.2,0,0,0,40,FUNDAMENTAL COMPLETO,MADEIRA,Rede geral,Rede coletora,0,NIS100640,-3.628132,-39.503807,BAIXA RENDA,ADULTO (31-60)
FAM00641,SANTA ÚRSULA,RUA JOSÉ DE ALENCAR,RURAL,3,2416,805.33,0,0,0,48,FUNDAMENTAL INCOMPLETO,PALHA,Cisterna,Vala a céu aberto,0,NIS100641,-3.622161,-39.508482,ACIMA 1/2 SM,ADULTO (31-60)
FAM00642,ITAMARATY,RUA JOSÉ DE ALENCAR,URBANA,4,755,188.75,1,0,0,38,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100642,-3.618265,-39.500523,POBREZA,ADULTO (31-60)
FAM00643,CASINHAS,RUA JOSÉ DE ALENCAR - CASINHAS,URBANA,5,1549,309.8,0,0,0,19,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100643,-3.628241,-39.498137,BAIXA RENDA,ADULTO JOVEM (19-30)
FAM00644,VOLTA,AVENIDA CENTRAL - VOLTA,URBANA,6,178,29.67,1,0,0,50,MÉDIO COMPLETO,MADEIRA,Rede geral,Rede coletora,0,NIS100644,-3.624203,-39.498744,EXTREMA POBREZA,ADULTO (31-60)
FAM00645,PEDRA FURADA,RUA NOSSA SENHORA - PEDRA FURADA,RURAL,4,163,40.75,1,0,1,34,MÉDIO COMPLETO,TAIPA NÃO REVESTIDA,Poço,Vala a céu aberto,0,NIS100645,-3.62422,-39.510343,EXTREMA POBREZA,ADULTO (31-60)
FAM00646,CASINHAS,TRAVESSA DO SOL,URBANA,2,258,129.0,0,0,0,51,FUNDAMENTAL INCOMPLETO,MADEIRA,Poço,Rede coletora,0,NIS100646,-3.629022,-39.50011,POBREZA,ADULTO (31-60)
FAM00647,MUNDAÚ,RUA DO MERCADO - MUNDAÚ,RURAL,2,2581,1290.5,0,0,0,54,FUNDAMENTAL INCOMPLETO,TAIPA NÃO REVESTIDA,Rede geral,Fossa rudimentar,0,NIS100647,-3.622262,-39.510769,ACIMA 1/2 SM,ADULTO (31-60)
FAM00648,CARRAPATO,RUA DO ESTÁDIO - CARRAPATO,RURAL,6,144,24.0,1,0,0,28,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Poço,Vala a céu aberto,0,NIS100648,-3.629472,-39.510478,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00649,BARREIROS,RUA 7 DE SETEMBRO,RURAL,3,1552,517.33,0,0,0,76,FUNDAMENTAL INCOMPLETO,TAIPA NÃO REVESTIDA,Poço,Fossa rudimentar,0,NIS100649,-3.62714,-39.506902,BAIXA RENDA,IDOSO (60+)
FAM00650,BELMONTE,RUA SÃO PEDRO - BELMONTE,RURAL,6,603,100.5,1,0,0,49,SUPERIOR INCOMPLETO,TAIPA NÃO REVESTIDA,Rede geral,Fossa séptica,0,NIS100650,-3.631017,-39.509623,EXTREMA POBREZA,ADULTO (31-60)
FAM00651,GUARIBUNA,RUA NOVA - GUARIBUNA,RURAL,3,1057,352.33,0,0,0,51,SUPERIOR INCOMPLETO,PALHA,Poço,Vala a céu aberto,0,NIS100651,-3.624965,-39.511774,BAIXA RENDA,ADULTO (31-60)
FAM00652,NOVO ANGELIM,RUA FRANCISCO FERREIRA FONTENELES - NOVO ANGELIM,URBANA,4,688,172.0,1,0,0,29,MÉDIO COMPLETO,OUTRA,Rede geral,Rede coletora,0,NIS100652,-3.624092,-39.503073,POBREZA,ADULTO JOVEM (19-30)
FAM00653,VOLTA,RUA 7 DE SETEMBRO - VOLTA,URBANA,1,548,548.0,0,0,0,18,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Cisterna,Rede coletora,0,NIS100653,-3.623206,-39.499676,BAIXA RENDA,ADULTO JOVEM (19-30)
FAM00654,OURO,RUA 7 DE SETEMBRO - OURO,RURAL,3,1854,618.0,0,0,0,53,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa rudimentar,0,NIS100654,-3.625928,-39.511694,BAIXA RENDA,ADULTO (31-60)
FAM00655,SÍTIO PAU ALTO,TRAVESSA DO SOL,RURAL,5,666,133.2,1,0,0,48,FUNDAMENTAL INCOMPLETO,PALHA,Poço,Fossa séptica,0,NIS100655,-3.617347,-39.505921,POBREZA,ADULTO (31-60)
FAM00656,NOVO ANGELIM,RUA DO CRUZEIRO,URBANA,6,2134,355.67,0,0,1,44,FUNDAMENTAL COMPLETO,ALVENARIA SEM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100656,-3.623213,-39.503565,BAIXA RENDA,ADULTO (31-60)
FAM00657,SÍTIO PAU ALTO,RUA DO ESTÁDIO - SÍTIO PAU ALTO,RURAL,3,889,296.33,0,0,0,67,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Cisterna,Fossa séptica,0,NIS100657,-3.619397,-39.50589,BAIXA RENDA,IDOSO (60+)
FAM00658,SANTA MARIA,RUA DO COMÉRCIO,RURAL,1,118,118.0,1,0,0,60,FUNDAMENTAL COMPLETO,PALHA,Poço,Vala a céu aberto,0,NIS100658,-3.621419,-39.507674,POBREZA,IDOSO (60+)
FAM00659,ALTO SÃO JOÃO,RUA FRANCISCO FERREIRA FONTENELES - ALTO SÃO JOÃO,URBANA,2,462,231.0,0,0,0,21,FUNDAMENTAL INCOMPLETO,ALVENARIA SEM REVESTIMENTO,Rede geral,Vala a céu aberto,0,NIS100659,-3.625556,-39.501423,BAIXA RENDA,ADULTO JOVEM (19-30)
FAM00660,BAIXA GRANDE,RUA DA IGREJA,RURAL,5,2410,482.0,1,0,0,54,SUPERIOR COMPLETO,TAIPA REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100660,-3.631467,-39.505616,BAIXA RENDA,ADULTO (31-60)
FAM00661,PRATA DOS GALDINOS,AVENIDA CENTRAL - PRATA DOS GALDINOS,RURAL,4,1917,479.25,0,0,1,20,MÉDIO COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100661,-3.62197,-39.510542,BAIXA RENDA,ADULTO JOVEM (19-30)
FAM00662,SOBRADINHO,RUA PRINCIPAL - SOBRADINHO,RURAL,4,244,61.0,1,0,0,67,FUNDAMENTAL COMPLETO,TAIPA REVESTIDA,Poço,Fossa séptica,0,NIS100662,-3.620173,-39.505814,EXTREMA POBREZA,IDOSO (60+)
FAM00663,SOBRADINHO,RUA DO ESTÁDIO,RURAL,2,174,87.0,0,0,0,48,FUNDAMENTAL COMPLETO,TAIPA NÃO REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100663,-3.619181,-39.504805,EXTREMA POBREZA,ADULTO (31-60)
FAM00664,ALTO SÃO JOÃO,RUA PRINCIPAL - ALTO SÃO JOÃO,URBANA,3,577,192.33,0,0,1,58,MÉDIO COMPLETO,MADEIRA,Cisterna,Rede coletora,0,NIS100664,-3.626223,-39.50258,POBREZA,ADULTO (31-60)
FAM00665,PARAÍSO,RUA DO MERCADO - PARAÍSO,RURAL,5,651,130.2,1,0,0,51,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Fossa rudimentar,0,NIS100665,-3.621994,-39.514766,POBREZA,ADULTO (31-60)
FAM00666,MUNDAÚ,RUA FRANCISCO FERREIRA FONTENELES,RURAL,3,254,84.67,1,0,1,18,MÉDIO COMPLETO,TAIPA NÃO REVESTIDA,Poço,Fossa séptica,0,NIS100666,-3.625686,-39.508727,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00667,ITAMARATY,TRAVESSA DO SOL - ITAMARATY,URBANA,4,730,182.5,0,0,0,31,NÃO SABE LER/ESCREVER,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100667,-3.619724,-39.500812,POBREZA,ADULTO (31-60)
FAM00668,SOBRADINHO,RUA DO CRUZEIRO - SOBRADINHO,RURAL,3,295,98.33,0,0,0,18,FUNDAMENTAL INCOMPLETO,PALHA,Poço,Vala a céu aberto,0,NIS100668,-3.620686,-39.504703,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00669,BAIXA GRANDE,RUA PRINCIPAL - BAIXA GRANDE,RURAL,3,344,114.67,0,0,0,26,MÉDIO COMPLETO,TAIPA NÃO REVESTIDA,Rede geral,Vala a céu aberto,1,NIS100669,-3.630417,-39.506555,POBREZA,ADULTO JOVEM (19-30)
FAM00670,OURO,RUA NOSSA SENHORA - OURO,RURAL,2,557,278.5,0,0,0,45,FUNDAMENTAL COMPLETO,PALHA,Poço,Fossa séptica,0,NIS100670,-3.623348,-39.511607,BAIXA RENDA,ADULTO (31-60)
FAM00671,BOM JESUS,AVENIDA CENTRAL - BOM JESUS,RURAL,5,1020,204.0,0,0,0,40,FUNDAMENTAL COMPLETO,PALHA,Poço,Fossa rudimentar,0,NIS100671,-3.62706,-39.509543,POBREZA,ADULTO (31-60)
FAM00672,LAJEDOS,RUA 7 DE SETEMBRO,URBANA,8,438,54.75,1,0,0,41,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100672,-3.625933,-39.504981,EXTREMA POBREZA,ADULTO (31-60)
FAM00673,GUARIBUNA,RUA DO CRUZEIRO - GUARIBUNA,RURAL,6,156,26.0,1,0,1,47,FUNDAMENTAL COMPLETO,TAIPA NÃO REVESTIDA,Poço,Fossa rudimentar,0,NIS100673,-3.626574,-39.510234,EXTREMA POBREZA,ADULTO (31-60)
FAM00674,AGUAÍ,RUA DO ESTÁDIO - AGUAÍ,RURAL,5,1547,309.4,0,0,0,43,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100674,-3.626778,-39.503528,BAIXA RENDA,ADULTO (31-60)
FAM00675,VOLTA,RUA DO ESTÁDIO,URBANA,6,265,44.17,1,0,0,55,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100675,-3.62299,-39.500565,EXTREMA POBREZA,ADULTO (31-60)
FAM00676,CASINHAS,TRAVESSA DO SOL - CASINHAS,URBANA,8,423,52.88,1,0,0,29,FUNDAMENTAL INCOMPLETO,MADEIRA,Poço,Rede coletora,0,NIS100676,-3.626419,-39.500678,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00677,VOLTA,RUA DO CRUZEIRO,URBANA,2,2383,1191.5,0,0,0,33,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100677,-3.623748,-39.500591,ACIMA 1/2 SM,ADULTO (31-60)
FAM00678,ALTO SÃO JOÃO,RUA DO ESTÁDIO - ALTO SÃO JOÃO,URBANA,5,934,186.8,0,0,1,41,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Poço,Rede coletora,0,NIS100678,-3.62459,-39.501852,POBREZA,ADULTO (31-60)
FAM00679,PEDRA FURADA,RUA FRANCISCO FERREIRA FONTENELES - PEDRA FURADA,RURAL,4,327,81.75,1,0,0,28,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Poço,Vala a céu aberto,0,NIS100679,-3.622349,-39.508727,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00680,RETIRO,RUA PRINCIPAL - RETIRO,RURAL,3,549,183.0,1,0,0,31,MÉDIO COMPLETO,TAIPA REVESTIDA,Cisterna,Fossa séptica,0,NIS100680,-3.618591,-39.512017,POBREZA,ADULTO (31-60)
FAM00681,BELMONTE,RUA DO CRUZEIRO - BELMONTE,RURAL,4,1044,261.0,0,0,0,49,FUNDAMENTAL INCOMPLETO,PALHA,Poço,Fossa rudimentar,0,NIS100681,-3.630342,-39.509257,BAIXA RENDA,ADULTO (31-60)
FAM00682,SANTA ÚRSULA,RUA DO MERCADO,RURAL,4,1321,330.25,0,0,0,44,MÉDIO COMPLETO,TAIPA REVESTIDA,Cisterna,Fossa rudimentar,0,NIS100682,-3.619906,-39.50909,BAIXA RENDA,ADULTO (31-60)
FAM00683,ANGELIM,RUA NOVA,URBANA,3,230,76.67,0,0,0,40,FUNDAMENTAL INCOMPLETO,ALVENARIA SEM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100683,-3.622521,-39.501012,EXTREMA POBREZA,ADULTO (31-60)
FAM00684,SERRA DO SÍTIO,RUA PRINCIPAL,RURAL,4,375,93.75,1,0,0,69,MÉDIO COMPLETO,TAIPA REVESTIDA,Poço,Vala a céu aberto,0,NIS100684,-3.620175,-39.507358,EXTREMA POBREZA,IDOSO (60+)
FAM00685,JENIPAPO,RUA PRINCIPAL,RURAL,3,287,95.67,0,0,0,58,FUNDAMENTAL INCOMPLETO,TAIPA REVESTIDA,Poço,Vala a céu aberto,0,NIS100685,-3.626334,-39.513181,EXTREMA POBREZA,ADULTO (31-60)
FAM00686,SÍTIO OITICICA,RUA DO CRUZEIRO - SÍTIO OITICICA,RURAL,4,393,98.25,1,0,0,40,NÃO SABE LER/ESCREVER,TAIPA REVESTIDA,Poço,Fossa séptica,0,NIS100686,-3.618606,-39.506208,EXTREMA POBREZA,ADULTO (31-60)
FAM00687,BELA VISTA,RUA JOSÉ DE ALENCAR - BELA VISTA,URBANA,4,361,90.25,1,0,0,74,FUNDAMENTAL COMPLETO,OUTRA,Poço,Rede coletora,0,NIS100687,-3.619662,-39.504668,EXTREMA POBREZA,IDOSO (60+)
FAM00688,ITAMARATY,RUA 7 DE SETEMBRO - ITAMARATY,URBANA,6,799,133.17,0,0,0,43,SUPERIOR COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100688,-3.618994,-39.50039,POBREZA,ADULTO (31-60)
FAM00689,CANTO ESCURO,RUA DO MERCADO - CANTO ESCURO,RURAL,3,340,113.33,1,0,0,34,SUPERIOR INCOMPLETO,TAIPA REVESTIDA,Poço,Fossa rudimentar,0,NIS100689,-3.630034,-39.509309,POBREZA,ADULTO (31-60)
FAM00690,AÇUDE DOS VIANAS,RUA FRANCISCO FERREIRA FONTENELES - AÇUDE DOS VIANAS,RURAL,2,220,110.0,1,0,0,58,FUNDAMENTAL COMPLETO,TAIPA REVESTIDA,Poço,Fossa séptica,0,NIS100690,-3.627498,-39.503708,POBREZA,ADULTO (31-60)
FAM00691,VOLTA,RUA NOSSA SENHORA - VOLTA,URBANA,2,758,379.0,0,0,0,44,SUPERIOR COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100691,-3.623194,-39.499912,BAIXA RENDA,ADULTO (31-60)
FAM00692,CENTRO,RUA DA ESCOLA - CENTRO,URBANA,2,484,242.0,1,0,0,57,FUNDAMENTAL COMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100692,-3.622041,-39.506552,BAIXA RENDA,ADULTO (31-60)
FAM00693,VOLTA,AVENIDA CENTRAL,URBANA,4,1658,414.5,1,1,0,54,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Rede coletora,0,NIS100693,-3.623875,-39.499743,BAIXA RENDA,ADULTO (31-60)
FAM00694,NOVO ANGELIM,RUA DO COMÉRCIO,URBANA,5,321,64.2,1,0,0,23,FUNDAMENTAL COMPLETO,ALVENARIA SEM REVESTIMENTO,Poço,Vala a céu aberto,0,NIS100694,-3.622417,-39.504388,EXTREMA POBREZA,ADULTO JOVEM (19-30)
FAM00695,ALTO DA COLINA,RUA DA IGREJA - ALTO DA COLINA,URBANA,1,382,382.0,0,0,0,36,FUNDAMENTAL INCOMPLETO,OUTRA,Rede geral,Rede coletora,0,NIS100695,-3.621931,-39.502746,BAIXA RENDA,ADULTO (31-60)
FAM00696,JENIPAPO,RUA SÃO PEDRO,RURAL,6,111,18.5,0,0,0,68,FUNDAMENTAL COMPLETO,PALHA,Poço,Vala a céu aberto,0,NIS100696,-3.626448,-39.514112,EXTREMA POBREZA,IDOSO (60+)
FAM00697,ITAMARATY,RUA DO COMÉRCIO - ITAMARATY,URBANA,3,669,223.0,1,0,0,33,NÃO SABE LER/ESCREVER,ALVENARIA COM REVESTIMENTO,Rede geral,Vala a céu aberto,0,NIS100697,-3.621646,-39.500297,BAIXA RENDA,ADULTO (31-60)
FAM00698,BANANAL,RUA PRINCIPAL - BANANAL,RURAL,6,243,40.5,1,0,0,69,MÉDIO COMPLETO,PALHA,Poço,Fossa rudimentar,0,NIS100698,-3.627187,-39.506269,EXTREMA POBREZA,IDOSO (60+)
FAM00699,LAJEDOS,RUA DO ESTÁDIO - LAJEDOS,URBANA,4,412,103.0,1,0,0,43,FUNDAMENTAL INCOMPLETO,ALVENARIA COM REVESTIMENTO,Rede geral,Fossa séptica,0,NIS100699,-3.625169,-39.504157,EXTREMA POBREZA,ADULTO (31-60)
FAM00700,GUARIBUNA,RUA SÃO PEDRO,RURAL,4,533,133.25,0,0,0,27,FUNDAMENTAL INCOMPLETO,PALHA,Cisterna,Vala a céu aberto,0,NIS100700,-3.624956,-39.509486,POBREZA,ADULTO JOVEM (19-30)
FAM00701,SANTA ÚRSULA,RUA NOVA - SANTA ÚRSULA,RURAL,3,1353,451.0,1,0,0,48,SUPERIOR INCOMPLETO,PALHA,Poço,Fossa séptica,1,NIS100701,-3.620495,-39.508582,BAIXA RENDA,ADULTO (31-60)
