family_id,bairro,rua,localidade_tipo,n_membros,renda_total,renda_per_capita,recebe_bolsa_familia,recebe_bpc,tem_deficiencia,idade_responsavel,escolaridade_responsavel,tipo_moradia,agua,esgoto,sem_registro,nis_fake,lat,lon
FAM00844,Bela Vista,Avenida Central - Bela Vista,urbana,8,715,89.38,1,0,0,46,Médio completo,Alvenaria sem revestimento,Rede geral,Vala a céu aberto,0,NIS100844,-3.620581,-39.502149
FAM00845,Lajedos,Rua do Comércio - Lajedos,urbana,5,701,140.2,1,0,1,47,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100845,-3.625856,-39.504341
FAM00846,Bela Vista,Rua do Comércio,urbana,4,1486,371.5,0,0,0,48,Fundamental completo,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100846,-3.620662,-39.502197
FAM00847,Bom Jesus,Rua São Pedro - Bom Jesus,rural,3,974,324.67,0,0,1,55,Não sabe ler/escrever,Taipa não revestida,Poço,Vala a céu aberto,0,NIS100847,-3.627359,-39.506011
FAM00848,Santa Maria,Rua São Pedro - Santa Maria,rural,3,181,60.33,0,0,0,38,Médio completo,Taipa revestida,Poço,Vala a céu aberto,0,NIS100848,-3.621437,-39.508337
FAM00849,Casinhas,Rua 7 de Setembro - Casinhas,urbana,2,661,330.5,0,0,0,34,Médio completo,Outra,Poço,Rede coletora,0,NIS100849,-3.6282,-39.499478
FAM00850,Carrapato,Travessa do Sol,rural,2,374,187.0,0,1,1,56,Fundamental completo,Alvenaria com revestimento,Rede geral,Fossa rudimentar,0,NIS100850,-3.629289,-39.512096
FAM00851,Lajedos,Rua da Igreja,urbana,3,1029,343.0,0,0,0,36,Médio completo,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100851,-3.625376,-39.503577
FAM00852,Angelim,Rua José de Alencar - Angelim,urbana,1,1224,1224.0,0,0,0,40,Fundamental incompleto,Madeira,Rede geral,Vala a céu aberto,0,NIS100852,-3.626155,-39.502176
FAM00853,Paraíso,Rua São Pedro - Paraíso,rural,5,484,96.8,0,0,0,21,Fundamental incompleto,Taipa não revestida,Poço,Vala a céu aberto,0,NIS100853,-3.623272,-39.512801
FAM00854,Jenipapo,Rua Principal - Jenipapo,rural,6,168,28.0,1,0,0,25,Fundamental completo,Taipa revestida,Poço,Fossa rudimentar,0,NIS100854,-3.626905,-39.513497
FAM00855,Sítio Pau Alto,Rua 7 de Setembro,rural,3,475,158.33,0,0,0,18,Fundamental completo,Palha,Poço,Fossa séptica,0,NIS100855,-3.617747,-39.504042
FAM00856,Bela Vista,Rua do Estádio,urbana,4,339,84.75,1,0,0,54,Fundamental incompleto,Outra,Rede geral,Rede coletora,0,NIS100856,-3.621342,-39.501617
FAM00857,Santa Maria,Rua do Cruzeiro - Santa Maria,rural,4,610,152.5,0,0,0,36,Superior completo,Palha,Poço,Fossa rudimentar,0,NIS100857,-3.622391,-39.508973
FAM00858,Casinhas,Rua 7 de Setembro - Casinhas,urbana,5,708,141.6,1,0,0,49,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100858,-3.627488,-39.501284
FAM00859,Sobradinho,Rua Nova - Sobradinho,rural,6,162,27.0,1,0,0,21,Médio completo,Taipa não revestida,Poço,Fossa rudimentar,0,NIS100859,-3.619151,-39.505107
FAM00860,Jenipapo,Rua José de Alencar - Jenipapo,rural,3,2181,727.0,0,0,0,31,Fundamental completo,Taipa não revestida,Cisterna,Fossa séptica,0,NIS100860,-3.625977,-39.511819
FAM00861,Alto da Colina,Travessa do Sol - Alto da Colina,urbana,3,399,133.0,0,0,0,68,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100861,-3.622808,-39.5048
FAM00862,Volta,Rua do Estádio - Volta,urbana,4,478,119.5,0,0,0,18,Médio completo,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100862,-3.623833,-39.499415
FAM00863,Mundaú,Travessa do Sol - Mundaú,rural,5,322,64.4,1,0,0,27,Médio completo,Alvenaria com revestimento,Poço,Vala a céu aberto,0,NIS100863,-3.624875,-39.510337
FAM00864,Novo Angelim,Rua 7 de Setembro,urbana,8,504,63.0,1,0,0,37,Fundamental completo,Madeira,Rede geral,Rede coletora,0,NIS100864,-3.626226,-39.502907
FAM00865,Bela Vista,Avenida Central - Bela Vista,urbana,7,1380,197.14,0,0,0,19,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Vala a céu aberto,0,NIS100865,-3.620237,-39.503742
FAM00866,Novo Angelim,Avenida Central - Novo Angelim,urbana,2,1016,508.0,0,0,0,37,Fundamental completo,Alvenaria sem revestimento,Rede geral,Rede coletora,0,NIS100866,-3.625109,-39.50402
FAM00867,Angelim,Avenida Central - Angelim,urbana,4,537,134.25,1,0,1,63,Fundamental completo,Alvenaria sem revestimento,Rede geral,Rede coletora,0,NIS100867,-3.622467,-39.501617
FAM00868,Itamaraty,Rua do Cruzeiro - Itamaraty,urbana,6,457,76.17,0,0,0,57,Fundamental completo,Alvenaria sem revestimento,Rede geral,Rede coletora,0,NIS100868,-3.619993,-39.499673
FAM00869,Alto São João,Rua Principal,urbana,5,227,45.4,0,0,0,43,Superior incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100869,-3.62374,-39.502133
FAM00870,Aguaí,Rua do Estádio,rural,7,101,14.43,1,0,0,48,Médio completo,Palha,Rede geral,Fossa rudimentar,0,NIS100870,-3.628872,-39.505675
FAM00871,Bela Vista,Rua Principal - Bela Vista,urbana,3,255,85.0,1,0,0,20,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100871,-3.621287,-39.501062
FAM00872,Novo Angelim,Rua Principal,urbana,2,174,87.0,0,0,0,32,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100872,-3.623856,-39.502643
FAM00873,Serra do Sítio,Rua 7 de Setembro - Serra do Sítio,rural,4,498,124.5,1,0,0,57,Médio completo,Taipa não revestida,Cisterna,Fossa rudimentar,0,NIS100873,-3.622126,-39.505237
FAM00874,Volta,Rua Nossa Senhora - Volta,urbana,2,97,48.5,1,0,0,23,Médio completo,Alvenaria sem revestimento,Rede geral,Rede coletora,0,NIS100874,-3.624443,-39.496991
FAM00875,Itamaraty,Rua da Igreja,urbana,4,608,152.0,1,1,0,49,Fundamental completo,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100875,-3.620309,-39.500775
FAM00876,Centro,Rua São Pedro - Centro,urbana,5,409,81.8,1,0,0,60,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100876,-3.622393,-39.503391
FAM00877,Pedra Furada,Rua da Igreja - Pedra Furada,rural,5,1218,243.6,0,0,0,84,Fundamental incompleto,Alvenaria com revestimento,Poço,Fossa rudimentar,0,NIS100877,-3.622528,-39.508708
FAM00878,Volta,Rua do Cruzeiro,urbana,4,371,92.75,1,0,0,38,Fundamental incompleto,Alvenaria com revestimento,Cisterna,Rede coletora,0,NIS100878,-3.624069,-39.498325
FAM00879,Bela Vista,Travessa do Sol,urbana,6,683,113.83,0,0,0,57,Fundamental completo,Alvenaria com revestimento,Poço,Fossa séptica,0,NIS100879,-3.618986,-39.504316
FAM00880,Ferrão,Rua do Estádio - Ferrão,rural,3,2217,739.0,0,0,0,72,Fundamental incompleto,Palha,Cisterna,Fossa rudimentar,0,NIS100880,-3.625298,-39.508141
FAM00881,Santa Úrsula,Rua Nossa Senhora,rural,7,130,18.57,1,0,0,48,Fundamental completo,Palha,Cisterna,Fossa rudimentar,0,NIS100881,-3.620723,-39.50879
FAM00882,Novo Angelim,Rua do Estádio - Novo Angelim,urbana,3,576,192.0,0,0,0,81,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Vala a céu aberto,0,NIS100882,-3.623772,-39.504369
FAM00883,Centro,Rua da Escola,urbana,2,378,189.0,0,0,0,44,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100883,-3.620562,-39.504189
FAM00884,Lajedos,Rua da Escola - Lajedos,urbana,6,1192,198.67,0,0,0,18,Não sabe ler/escrever,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100884,-3.625441,-39.503373
FAM00885,Volta,Rua Principal,urbana,4,282,70.5,1,0,1,47,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100885,-3.623329,-39.49977
FAM00886,Lajedos,Rua da Igreja,urbana,7,812,116.0,1,0,1,23,Não sabe ler/escrever,Madeira,Rede geral,Rede coletora,0,NIS100886,-3.626691,-39.504104
FAM00887,Alto da Colina,Rua do Comércio - Alto da Colina,urbana,5,628,125.6,1,0,0,27,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100887,-3.623615,-39.503737
FAM00888,Alto São João,Rua Nova - Alto São João,urbana,6,2342,390.33,0,0,0,18,Fundamental incompleto,Alvenaria sem revestimento,Rede geral,Vala a céu aberto,0,NIS100888,-3.625154,-39.502116
FAM00889,Bela Vista,Avenida Central - Bela Vista,urbana,4,163,40.75,0,0,0,48,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,1,NIS100889,-3.621091,-39.502564
FAM00890,Casinhas,Avenida Central - Casinhas,urbana,3,823,274.33,0,0,0,54,Superior completo,Alvenaria sem revestimento,Rede geral,Fossa séptica,0,NIS100890,-3.626032,-39.49943
FAM00891,Apertada Hora,Rua Nossa Senhora - Apertada Hora,rural,4,179,44.75,1,0,0,53,Fundamental completo,Taipa revestida,Poço,Fossa rudimentar,0,NIS100891,-3.627509,-39.504214
FAM00892,Angelim,Rua São Pedro - Angelim,urbana,5,610,122.0,1,0,1,40,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100892,-3.622449,-39.504293
FAM00893,Alto da Colina,Rua Nossa Senhora - Alto da Colina,urbana,7,415,59.29,1,0,0,36,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100893,-3.624255,-39.503968
FAM00894,Novo Angelim,Rua do Estádio - Novo Angelim,urbana,5,308,61.6,1,0,0,47,Fundamental incompleto,Madeira,Rede geral,Fossa séptica,0,NIS100894,-3.624892,-39.504844
FAM00895,Pedra Furada,Rua Nossa Senhora,rural,8,1244,155.5,1,0,0,35,Médio completo,Taipa revestida,Cisterna,Vala a céu aberto,0,NIS100895,-3.623435,-39.509217
FAM00896,Sítio Pirapora,Rua São Pedro - Sítio Pirapora,rural,4,783,195.75,0,0,0,34,Fundamental incompleto,Palha,Poço,Fossa rudimentar,0,NIS100896,-3.621949,-39.504981
FAM00897,Retiro,Rua do Cruzeiro,rural,5,628,125.6,1,1,0,58,Fundamental completo,Palha,Poço,Fossa rudimentar,0,NIS100897,-3.618347,-39.512407
FAM00898,Casinhas,Rua Francisco Ferreira Fonteneles - Casinhas,urbana,4,154,38.5,0,0,0,60,Superior completo,Madeira,Poço,Vala a céu aberto,0,NIS100898,-3.625802,-39.500353
FAM00899,Retiro,Rua do Mercado,rural,3,595,198.33,0,0,0,44,Fundamental incompleto,Palha,Poço,Vala a céu aberto,0,NIS100899,-3.61898,-39.511532
FAM00900,Santa Úrsula,Rua do Estádio - Santa Úrsula,rural,8,229,28.62,1,0,0,49,Não sabe ler/escrever,Taipa revestida,Cisterna,Fossa rudimentar,0,NIS100900,-3.619611,-39.510416
FAM00901,São João,Rua da Escola - São João,rural,7,263,37.57,1,0,1,41,Superior incompleto,Taipa não revestida,Cisterna,Fossa rudimentar,0,NIS100901,-3.618484,-39.507322
FAM00902,Centro,Rua do Comércio - Centro,urbana,5,357,71.4,0,0,0,57,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100902,-3.621085,-39.504464
FAM00903,Angelim,Rua 7 de Setembro - Angelim,urbana,6,445,74.17,1,0,1,41,Fundamental completo,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100903,-3.62329,-39.501083
FAM00904,Sítio Oiticica,Rua da Escola - Sítio Oiticica,rural,1,168,168.0,0,0,0,51,Fundamental incompleto,Taipa não revestida,Cisterna,Fossa rudimentar,0,NIS100904,-3.618051,-39.507079
FAM00905,Volta,Avenida Central,urbana,4,594,148.5,1,0,0,39,Fundamental incompleto,Madeira,Rede geral,Fossa séptica,0,NIS100905,-3.623765,-39.498735
FAM00906,Açude dos Vianas,Rua do Comércio,rural,2,334,167.0,1,0,0,18,Fundamental incompleto,Taipa revestida,Cisterna,Fossa rudimentar,0,NIS100906,-3.627899,-39.501896
FAM00907,Sobradinho,Rua do Comércio,rural,4,339,84.75,1,0,0,65,Não sabe ler/escrever,Palha,Poço,Fossa séptica,0,NIS100907,-3.621783,-39.504699
FAM00908,Lajedos,Rua do Cruzeiro - Lajedos,urbana,4,1125,281.25,1,0,0,18,Fundamental incompleto,Outra,Rede geral,Rede coletora,0,NIS100908,-3.625369,-39.504251
FAM00909,Novo Angelim,Rua Principal - Novo Angelim,urbana,5,994,198.8,1,0,0,45,Fundamental completo,Alvenaria sem revestimento,Poço,Rede coletora,0,NIS100909,-3.624039,-39.501714
FAM00910,Baixa Grande,Rua 7 de Setembro - Baixa Grande,rural,4,779,194.75,0,0,0,24,Médio completo,Palha,Cisterna,Vala a céu aberto,0,NIS100910,-3.633245,-39.503779
FAM00911,Centro,Rua Principal,urbana,4,196,49.0,1,0,0,61,Superior incompleto,Alvenaria com revestimento,Poço,Fossa séptica,0,NIS100911,-3.621484,-39.504083
FAM00912,Casinhas,Rua Nova - Casinhas,urbana,2,277,138.5,1,0,0,18,Fundamental completo,Alvenaria com revestimento,Cisterna,Rede coletora,0,NIS100912,-3.625257,-39.496944
FAM00913,Novo Angelim,Travessa do Sol,urbana,6,394,65.67,1,0,0,36,Superior incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100913,-3.623554,-39.502217
FAM00914,Mundaú,Avenida Central - Mundaú,rural,1,475,475.0,0,0,0,61,Fundamental incompleto,Taipa revestida,Poço,Fossa rudimentar,0,NIS100914,-3.626074,-39.509223
FAM00915,Bananal,Avenida Central - Bananal,rural,3,534,178.0,1,0,0,19,Fundamental incompleto,Taipa revestida,Poço,Vala a céu aberto,0,NIS100915,-3.625163,-39.506761
FAM00916,Canto Escuro,Rua 7 de Setembro,rural,7,152,21.71,1,0,0,35,Fundamental completo,Taipa revestida,Poço,Fossa rudimentar,0,NIS100916,-3.627288,-39.508058
FAM00917,Volta,Rua Nossa Senhora - Volta,urbana,2,758,379.0,1,0,0,51,Fundamental incompleto,Alvenaria com revestimento,Cisterna,Rede coletora,0,NIS100917,-3.622861,-39.497539
FAM00918,Lajedos,Rua São Pedro,urbana,3,1088,362.67,0,0,0,37,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Vala a céu aberto,0,NIS100918,-3.627758,-39.504239
FAM00919,Aguaí,Rua do Mercado,rural,6,422,70.33,1,0,0,28,Fundamental completo,Alvenaria com revestimento,Cisterna,Fossa rudimentar,0,NIS100919,-3.629167,-39.506189
FAM00920,Água Fria,Rua do Comércio - Água Fria,rural,3,319,106.33,1,0,0,49,Fundamental incompleto,Taipa revestida,Poço,Fossa séptica,0,NIS100920,-3.630257,-39.503265
FAM00921,Itamaraty,Rua Nossa Senhora - Itamaraty,urbana,4,1897,474.25,0,0,0,28,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100921,-3.619451,-39.502346
FAM00922,Retiro,Rua Francisco Ferreira Fonteneles - Retiro,rural,5,998,199.6,0,0,0,52,Médio completo,Alvenaria com revestimento,Poço,Fossa rudimentar,0,NIS100922,-3.61948,-39.513519
FAM00923,Santa Úrsula,Rua Principal,rural,4,89,22.25,1,0,0,41,Fundamental incompleto,Taipa não revestida,Poço,Fossa rudimentar,0,NIS100923,-3.618569,-39.509689
FAM00924,Angelim,Rua José de Alencar - Angelim,urbana,5,480,96.0,1,0,0,32,Médio completo,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100924,-3.621973,-39.502419
FAM00925,Novo Angelim,Rua José de Alencar - Novo Angelim,urbana,4,740,185.0,1,0,1,45,Fundamental completo,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100925,-3.625325,-39.504934
FAM00926,Retiro,Rua José de Alencar,rural,5,297,59.4,1,0,1,37,Não sabe ler/escrever,Taipa revestida,Poço,Fossa séptica,0,NIS100926,-3.621263,-39.511366
FAM00927,Novo Angelim,Rua da Escola - Novo Angelim,urbana,3,893,297.67,0,0,0,45,Fundamental completo,Alvenaria com revestimento,Cisterna,Rede coletora,0,NIS100927,-3.625162,-39.504587
FAM00928,Alto da Colina,Rua Nossa Senhora,urbana,5,140,28.0,1,0,0,39,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100928,-3.624463,-39.501499
FAM00929,Casinhas,Rua Principal - Casinhas,urbana,2,338,169.0,0,0,0,37,Não sabe ler/escrever,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100929,-3.626468,-39.498513
FAM00930,Volta,Travessa do Sol - Volta,urbana,3,115,38.33,1,0,0,47,Não sabe ler/escrever,Alvenaria sem revestimento,Rede geral,Rede coletora,0,NIS100930,-3.622712,-39.499313
FAM00931,Bela Vista,Rua da Escola - Bela Vista,urbana,1,2068,2068.0,0,0,0,50,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100931,-3.620853,-39.501655
FAM00932,Lajedos,Rua José de Alencar - Lajedos,urbana,2,512,256.0,0,0,0,45,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100932,-3.625292,-39.501718
FAM00933,Casinhas,Rua do Cruzeiro,urbana,2,82,41.0,0,0,0,42,Fundamental incompleto,Alvenaria sem revestimento,Rede geral,Fossa séptica,0,NIS100933,-3.626549,-39.498802
FAM00934,Angelim,Rua Francisco Ferreira Fonteneles - Angelim,urbana,5,408,81.6,1,0,0,34,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100934,-3.623063,-39.501418
FAM00935,Belmonte,Travessa do Sol - Belmonte,rural,3,1519,506.33,0,0,1,46,Médio completo,Alvenaria com revestimento,Rede geral,Fossa rudimentar,0,NIS100935,-3.632035,-39.509893
FAM00936,Lajedos,Rua Francisco Ferreira Fonteneles - Lajedos,urbana,6,462,77.0,1,0,0,36,Não sabe ler/escrever,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100936,-3.625459,-39.505484
FAM00937,Centro,Rua Nova,urbana,4,365,91.25,1,0,0,31,Fundamental incompleto,Alvenaria com revestimento,Poço,Fossa séptica,0,NIS100937,-3.623401,-39.504121
FAM00938,Canto Escuro,Rua Nova - Canto Escuro,rural,4,58,14.5,0,0,0,38,Médio completo,Alvenaria com revestimento,Poço,Vala a céu aberto,0,NIS100938,-3.628633,-39.509675
FAM00939,Sítio Oiticica,Rua do Comércio,rural,6,698,116.33,1,0,0,72,Fundamental incompleto,Alvenaria com revestimento,Poço,Fossa séptica,0,NIS100939,-3.617548,-39.505994
FAM00940,Sítio Oiticica,Rua da Escola,rural,1,431,431.0,0,0,0,20,Não sabe ler/escrever,Taipa não revestida,Poço,Fossa rudimentar,0,NIS100940,-3.617295,-39.506658
FAM00941,Angelim,Avenida Central - Angelim,urbana,5,2723,544.6,0,0,0,42,Médio completo,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100941,-3.621637,-39.502042
FAM00942,Bela Vista,Rua Francisco Ferreira Fonteneles - Bela Vista,urbana,2,356,178.0,0,0,0,55,Fundamental completo,Madeira,Rede geral,Rede coletora,0,NIS100942,-3.620242,-39.502208
FAM00943,Alto São João,Rua 7 de Setembro,urbana,4,469,117.25,1,0,1,39,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100943,-3.624785,-39.503127
FAM00944,Jenipapo,Rua do Comércio,rural,6,299,49.83,0,0,0,31,Não sabe ler/escrever,Palha,Poço,Fossa séptica,0,NIS100944,-3.625124,-39.512913
FAM00945,Baixa Grande,Travessa do Sol,rural,3,2181,727.0,0,0,0,53,Fundamental completo,Alvenaria com revestimento,Rede geral,Fossa rudimentar,0,NIS100945,-3.631437,-39.504979
FAM00946,Pedra Furada,Rua 7 de Setembro - Pedra Furada,rural,4,365,91.25,1,0,0,26,Fundamental incompleto,Taipa revestida,Rede geral,Vala a céu aberto,0,NIS100946,-3.622597,-39.508236
FAM00947,Alto da Colina,Rua da Igreja - Alto da Colina,urbana,4,1207,301.75,1,0,0,43,Fundamental completo,Madeira,Rede geral,Fossa séptica,0,NIS100947,-3.620988,-39.504625
FAM00948,Pedra Furada,Rua do Estádio - Pedra Furada,rural,4,501,125.25,0,0,0,41,Superior completo,Taipa não revestida,Poço,Fossa séptica,0,NIS100948,-3.624865,-39.508605
FAM00949,Volta,Rua Principal - Volta,urbana,3,469,156.33,0,0,0,40,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100949,-3.62144,-39.500233
FAM00950,Novo Angelim,Rua do Estádio,urbana,6,827,137.83,1,0,0,18,Fundamental completo,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100950,-3.623783,-39.503662
FAM00951,Serra do Sítio,Rua Francisco Ferreira Fonteneles,rural,4,2528,632.0,0,0,0,46,Não sabe ler/escrever,Palha,Cisterna,Fossa séptica,0,NIS100951,-3.621434,-39.506662
FAM00952,Jenipapo,Rua Francisco Ferreira Fonteneles - Jenipapo,rural,7,490,70.0,0,0,0,28,Fundamental completo,Taipa revestida,Cisterna,Fossa rudimentar,0,NIS100952,-3.625965,-39.515149
FAM00953,Alto São João,Rua do Mercado,urbana,2,364,182.0,0,0,0,46,Não sabe ler/escrever,Alvenaria sem revestimento,Rede geral,Fossa séptica,0,NIS100953,-3.622784,-39.50148
FAM00954,Bela Vista,Rua do Estádio - Bela Vista,urbana,4,77,19.25,1,1,1,26,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100954,-3.621103,-39.502602
FAM00955,Volta,Rua São Pedro,urbana,4,162,40.5,0,0,0,47,Médio completo,Outra,Rede geral,Fossa séptica,0,NIS100955,-3.623958,-39.498955
FAM00956,Novo Angelim,Rua São Pedro - Novo Angelim,urbana,2,139,69.5,1,0,0,54,Médio completo,Alvenaria sem revestimento,Rede geral,Rede coletora,1,NIS100956,-3.625385,-39.503992
FAM00957,Guaribuna,Rua 7 de Setembro,rural,3,178,59.33,1,0,0,31,Superior incompleto,Taipa não revestida,Cisterna,Fossa rudimentar,0,NIS100957,-3.627162,-39.51136
FAM00958,Novo Angelim,Rua da Escola - Novo Angelim,urbana,4,256,64.0,0,0,0,33,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100958,-3.62456,-39.503102
FAM00959,Bela Vista,Travessa do Sol - Bela Vista,urbana,5,1621,324.2,0,1,0,52,Superior incompleto,Alvenaria com revestimento,Cisterna,Rede coletora,0,NIS100959,-3.619887,-39.501981
FAM00960,Centro,Avenida Central - Centro,urbana,3,511,170.33,0,0,0,37,Fundamental incompleto,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100960,-3.620812,-39.505057
FAM00961,Itamaraty,Rua Nossa Senhora - Itamaraty,urbana,6,459,76.5,0,0,0,41,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100961,-3.620265,-39.501872
FAM00962,Lajedos,Rua José de Alencar,urbana,2,880,440.0,1,0,0,75,Fundamental completo,Madeira,Rede geral,Rede coletora,0,NIS100962,-3.626914,-39.50342
FAM00963,Volta,Rua Principal - Volta,urbana,4,542,135.5,1,0,0,50,Médio completo,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100963,-3.622279,-39.500761
FAM00964,Jenipapo,Rua do Estádio,rural,4,722,180.5,0,0,0,40,Fundamental completo,Palha,Poço,Fossa séptica,0,NIS100964,-3.625509,-39.514642
FAM00965,Bela Vista,Rua Nova - Bela Vista,urbana,3,1088,362.67,0,0,0,50,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100965,-3.620236,-39.503678
FAM00966,Novo Angelim,Rua São Pedro,urbana,5,1344,268.8,0,0,0,37,Fundamental incompleto,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100966,-3.623845,-39.504272
FAM00967,Novo Angelim,Rua da Igreja - Novo Angelim,urbana,4,795,198.75,1,0,0,31,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100967,-3.62307,-39.505698
FAM00968,Bela Vista,Travessa do Sol,urbana,1,83,83.0,1,0,1,25,Fundamental completo,Outra,Rede geral,Vala a céu aberto,0,NIS100968,-3.620863,-39.503712
FAM00969,Angelim,Rua 7 de Setembro - Angelim,urbana,3,362,120.67,1,0,0,51,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100969,-3.622993,-39.500573
FAM00970,Carrapato,Rua Nova - Carrapato,rural,6,176,29.33,1,0,0,81,Superior incompleto,Palha,Poço,Fossa rudimentar,0,NIS100970,-3.627267,-39.512009
FAM00971,Volta,Rua Nossa Senhora,urbana,5,133,26.6,0,0,0,56,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100971,-3.623131,-39.497857
FAM00972,Bananal,Rua Principal - Bananal,rural,8,487,60.88,1,0,0,32,Fundamental incompleto,Taipa revestida,Poço,Fossa rudimentar,0,NIS100972,-3.626755,-39.50514
FAM00973,Casinhas,Rua do Cruzeiro,urbana,5,1136,227.2,1,0,0,42,Superior incompleto,Alvenaria com revestimento,Rede geral,Vala a céu aberto,0,NIS100973,-3.626121,-39.499429
FAM00974,Bela Vista,Rua da Igreja - Bela Vista,urbana,5,2981,596.2,0,0,1,49,Médio completo,Alvenaria com revestimento,Poço,Rede coletora,0,NIS100974,-3.621518,-39.500882
FAM00975,Paraíso,Rua Nova - Paraíso,rural,2,1840,920.0,0,0,0,60,Médio completo,Taipa não revestida,Cisterna,Fossa séptica,0,NIS100975,-3.622617,-39.514655
FAM00976,Volta,Avenida Central - Volta,urbana,3,536,178.67,0,0,0,33,Fundamental incompleto,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100976,-3.620733,-39.500041
FAM00977,Itamaraty,Rua Nova,urbana,4,264,66.0,1,0,0,35,Fundamental completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100977,-3.621533,-39.499718
FAM00978,Apertada Hora,Rua do Comércio - Apertada Hora,rural,4,210,52.5,1,0,0,36,Fundamental incompleto,Taipa revestida,Poço,Fossa rudimentar,1,NIS100978,-3.629494,-39.50418
FAM00979,Bom Jesus,Rua Nova,rural,3,701,233.67,0,0,0,27,Superior incompleto,Palha,Poço,Fossa séptica,0,NIS100979,-3.62845,-39.506577
FAM00980,Itamaraty,Rua São Pedro - Itamaraty,urbana,7,259,37.0,1,0,0,45,Médio completo,Alvenaria com revestimento,Rede geral,Rede coletora,0,NIS100980,-3.620787,-39.50015
FAM00981,Baixa Grande,Rua Nossa Senhora,rural,5,3192,638.4,0,0,0,38,Não sabe ler/escrever,Alvenaria com revestimento,Poço,Fossa rudimentar,0,NIS100981,-3.631516,-39.502569
FAM00982,Sítio Oiticica,Rua do Cruzeiro - Sítio Oiticica,rural,4,432,108.0,0,0,0,45,Fundamental incompleto,Taipa revestida,Poço,Fossa rudimentar,0,NIS100982,-3.619057,-39.505094
FAM00983,Bela Vista,Rua do Comércio - Bela Vista,urbana,3,1163,387.67,0,0,0,47,Superior incompleto,Alvenaria com revestimento,Rede geral,Fossa séptica,0,NIS100983,-3.620585,-39.504329
FAM00984,Sítio Oiticica,Rua do Cruzeiro - Sítio Oiticica,rural,5,765,153.0,0,0,0,34,Fundamental completo,Taipa revestida,Poço,Fossa séptica,0,NIS100984,-3.619109,-39.507867
